OPE ID,School Name,City,State,Zip Code,School Type,"Composite Scores for 
School FYs Ending Between 
7/1/2006 and 6/30/2007"
00849300,Continental Academie of Hair Design,Manchester,NH,03103-4901,Proprietary,3
00257300,Dartmouth College,Hanover,NH,03755-3830,Private Non-Profit,3
00864500,Empire Beauty School,Laconia,NH,03106-9716,Proprietary,1.7
02097900,Franklin Pierce Law Center,Concord,NH,03301-9912,Private Non-Profit,3
00257500,Franklin Pierce University,Rindge,NH,85338-1333,Private Non-Profit,2.3
02245400,Keene Beauty Academy,Keene,NH,03431-1513,Proprietary,1
00702500,Lebanon College,Lebanon,NH,03766-1312,Private Non-Profit,2.5
02223300,Magdalen College,Warner,NH,03278-4012,Private Non-Profit,3
02174800,Michael's School of Hair Design & Esthetics,Bedford,NH,03110-0000,Proprietary,-0.2
00257900,New England College,Henniker,NH,03038-0000,Private Non-Profit,2.6
02247000,New England School of Hair Design,West Lebanon,NH,03784-2002,Proprietary,2.9
03729300,New Hampshire Institute for Therapeutic Arts,Hudson,NH,04009-1117,Proprietary,1.8
03182300,New Hampshire Institute of Art,Manchester,NH,03104-4858,Private Non-Profit,3
02211600,Portsmouth Beauty School of Hair Design,Portsmouth,NH,03867-1905,Proprietary,3
00258600,Rivier College,Nashua,NH,03087-1206,Private Non-Profit,3
00258700,Saint Anselm College,Manchester,NH,03102-1310,Private Non-Profit,3
02140400,Saint Joseph School of  Nursing,Nashua,NH,03446-2755,Private Non-Profit,3
00258000,Southern New Hampshire University,Manchester,NH,03106-1045,Private Non-Profit,2.5
03043100,Thomas More College of Liberal Arts,Merrimack,NH,03054-4818,Private Non-Profit,2.1
03437300,Upper Valley Educators Institute,Lebanon,NH,03766-1358,Private Non-Profit,3
03389300,Academy of Massage Therapy,Hackensack,NJ,07302-3726,Proprietary,1.7
04136400,American Institute of Medical Sciences & Education,South Plainfield,NJ,07080-1183,Proprietary,3
01085100,Anthem Institute,Parsippany,NJ,08830-3002,Proprietary,1.5
02525900,Artistic Academy of Hair Design,Morris Plains,NJ,07950-1409,Proprietary,1.1
04081300,Bais Medrash Toras Chesed,Lakewood,NJ,08701-0000,Private Non-Profit,2.6
00750200,Berkeley College,Woodland Park,NJ,07102-3112,Proprietary,2.8
00794700,Beth Medrash Govoha of America,Lakewood,NJ,08701-2665,Private Non-Profit,3
00259700,Bloomfield College,Bloomfield,NJ,07305-0000,Private Non-Profit,2.9
00259800,Caldwell College,Caldwell,NJ,07006-6195,Private Non-Profit,2.7
00907800,Capri Institute of Hair Design,Clifton,NJ,07011-2111,Proprietary,1.8
00259900,Centenary College,Hackettstown,NJ,07840-2240,Private Non-Profit,1.9
04134100,Center for Allied Health & Nursing Education (The),Hackensack,NJ,08638-3957,Proprietary,2.8
03324300,Central Career School,South Plainfield,NJ,07080-2408,Proprietary,1
00260000,College of Saint Elizabeth,Morristown,NJ,07621-0000,Private Non-Profit,2.8
02248600,Cooper Health System - Center for Allied Health Education,Camden,NJ,08103-1489,Private Non-Profit,2.6
02154000,Divers Academy of the Eastern Seaboard,Erial,NJ,08081-1139,Proprietary,2
01234600,Dover Business College,Clifton,NJ,07102-3112,Proprietary,2
02223900,Drake College of Business,Elizabeth,NJ,07112-2760,Proprietary,2.6
00260300,Drew University,Madison,NJ,07940-4063,Private Non-Profit,3
02131100,DuCret School of the Arts,Plainfield,NJ,07060-2802,Private Non-Profit,1.5
03122600,Eastern International College,Jersey City,NJ,07109-3150,Proprietary,2.2
03811300,Eastern School of Acupuncture and Traditional Medicine,Montclair,NJ,07042-3562,Proprietary,2.1
02053700,Eastwick College,Ramsey,NJ,07446-2546,Proprietary,2.7
00260700,Fairleigh Dickinson University,Teaneck,NJ,07666-1996,Private Non-Profit,2.1
00261000,Felician College,Lodi,NJ,07501-2104,Private Non-Profit,2.6
04125000,Gentle Healing School of Massage,Cranbury,NJ,08512-3600,Proprietary,2.4
00260800,Georgian Court University,Lakewood,NJ,08012-4429,Private Non-Profit,3
03803300,Healthcare Training Institute,Union,NJ,07083-3504,Proprietary,2.9
00849400,Ho Ho Kus Schl of Trade & Tech Sciences,Paterson,NJ,07513-1402,Proprietary,1.6
01246200,HoHoKus - Hackensack School of Business & Medical Sciences,Hackensack,NJ,07601-7197,Proprietary,2.5
02092300,HoHoKus School - RETS/Nutley,Nutley,NJ,07110-9802,Proprietary,1.4
00641700,Holy Name Hospital School of Nursing,Teaneck,NJ,07666-4254,Private Non-Profit,2.8
03197300,Institute for Health Education (The),Jersey City,NJ,07306-2929,Proprietary,2.5
03536300,Institute For Therapeutic Massage,Haskell,NJ,07104-4003,Proprietary,1.5
02146800,Joe Kubert School of Cartoon & Graphic Art (The),Dover,NJ,07801-4054,Proprietary,3
03530300,Keyskills Learning,Clifton,NJ,07013-1900,Proprietary,-0.9
00750600,Lincoln Technical Institute,Union,NJ,11357-6092,Proprietary,1.7
03637300,Metro Auto Electronics Training Institute,Kenilworth,NJ,07033-1798,Proprietary,1.6
00261600,Monmouth University,West Long Branch,NJ,07764-1898,Private Non-Profit,3
00642000,Mountainside Hospital School of Nursing,Montclair,NJ,07042-4898,Proprietary,3
00642100,Muhlenberg Harold B. and Dorothy A. Snyder Schools,Plainfield,NJ,07061-1690,Private Non-Profit,1.4
04154900,National Career Institute,East Orange,NJ,07018-2011,Proprietary,2.5
00261900,New Brunswick Theological Seminary,New Brunswick,NJ,11439-0001,Private Non-Profit,1.2
03424500,New Community Workforce Development Center,Newark,NJ,07103-2402,Private Non-Profit,1.1
02219600,Omega Institute,Pennsauken,NJ,08002-1912,Proprietary,1.6
00759300,Parisian Beauty Academy,Hackensack,NJ,07601-5509,Proprietary,1.6
01062900,PB Cosmetology Education Centre,Gloucester City,NJ,08030-1750,Proprietary,2.1
03650600,PC Age,Jersey City,NJ,07054-4909,Proprietary,2.9
00262600,Princeton Theological Seminary,Princeton,NJ,08540-0803,Private Non-Profit,3
00262700,Princeton University,Princeton,NJ,08544-0001,Private Non-Profit,3
03077500,Rabbi Jacob Joseph School,Edison,NJ,08817-4494,Private Non-Profit,1.6
00860900,Rabbinical College of America,Morristown,NJ,07960-3600,Private Non-Profit,1.8
00262800,Rider University,Lawrenceville,NJ,08541-2218,Private Non-Profit,3
01090300,Rizzieri Aveda School of Beauty and Wellness,Voorhees,NJ,08043-4600,Proprietary,1.9
02528200,Robert Fiance Beauty Schools,North Plainfield,NJ,07060-4840,Proprietary,3
02223700,Robert Fiance Beauty Schools,West New York,NJ,07093-4623,Proprietary,1.2
01209000,Robert Fiance Beauty Schools,Perth Amboy,NJ,08861-4118,Proprietary,2.9
02061800,Roman Academy of Beauty Culture,Hawthorne,NJ,07506-2516,Proprietary,2.5
00642900,Saint Francis Medical Center,Trenton,NJ,08629-1986,Private Non-Profit,2.9
00263800,Saint Peter's College,Jersey City,NJ,08879-1728,Private Non-Profit,2.9
00263200,Seton Hall University,South Orange,NJ,07860-0000,Private Non-Profit,3
03666300,Somerset Christian College,Zarephath,NJ,08890-9035,Private Non-Profit,2.4
04154500,Starting Points for Children*,Jersey City,NJ,07505-1953,Private Non-Profit,0.5
03187300,StenoTech Career Institute,Fairfield,NJ,08854-3756,Proprietary,2.1
00263900,Stevens Institute of Technology,Hoboken,NJ,07719-0000,Private Non-Profit,3
01198900,Talmudical Academy,Adelphia,NJ,07710-0000,Private Non-Profit,2.8
00545200,Teterboro School of Aeronautics,Teterboro,NJ,07608-1083,Proprietary,2.8
04131200,Total Image Beauty Academy,Jersey City,NJ,07307-2943,Proprietary,-0.2
04123400,Yeshivas Be'er Yitzchok,Elizabeth,NJ,07208-2380,Private Non-Profit,1.9
00264900,College of Santa Fe (The),Santa Fe,NM,88008-1049,Proprietary,1.2
01063200,Dewolff College of Hairstyling & Cosmetology,Albuquerque,NM,20202-9999,Proprietary,2.5
01300500,Olympian University of Cosmetology,Alamogordo,NM,75062-5158,Proprietary,1.6
00209300,Saint John's College,Santa Fe,NM,87505-4599,Private Non-Profit,3
02622000,Southwest Acupuncture College,Santa Fe,NM,80301-3339,Proprietary,2.4
03076100,Southwestern College,Santa Fe,NM,87507-0000,Private Non-Profit,3
03430300,Universal Therapeutic Massage Institute,Albuquerque,NM,87107-4403,Proprietary,1.5
00265000,University of the Southwest,Hobbs,NM,88220-5865,Private Non-Profit,3
01323200,Academy of Hair Design,Las Vegas,NV,89146-1617,Proprietary,3
03110000,Academy of Healing Arts,Las Vegas,NV,89106-4031,Proprietary,-0.9
02621500,Career College of Northern Nevada,Sparks,NV,89434-7905,Proprietary,1.7
03088200,Carson City Beauty Academy,Carson City,NV,89701-0147,Proprietary,0.4
04147600,Casal Institute of Nevada,Las Vegas,NV,89119-6103,Proprietary,1.5
03787300,Expertise Cosmetology Institute,Las Vegas,NV,89030-6328,Private Non-Profit,3
03975300,Institute of Professional Careers,Las Vegas,NV,89119-7825,Proprietary,1.6
03838500,Northwest Health Careers,Las Vegas,NV,89128-0255,Proprietary,1.7
00919200,Sierra Nevada College,Incline Village,NV,89502-0000,Private Non-Profit,1.9
04065300,University of Southern Nevada,Henderson,NV,89014-2333,Private Non-Profit,2.4
03342400,A.B.I. School of Barbering and Cosmetology of Chelsea,New York,NY,10007-1001,Proprietary,2.6
04043300,Ace Computer Training Center,Forest Hills,NY,10018-6473,Proprietary,2.4
00266600,Adelphi University,Garden City,NY,10461-1197,Private Non-Profit,3
03103700,Adirondack Beauty School,Glen Falls,NY,12801-3158,Proprietary,1.7
02171900,Ailey School (The),New York,NY,10019-4402,Private Non-Profit,3
00288500,Albany College of Pharmacy and Health Sciences,Albany,NY,05446-5823,Private Non-Profit,2.9
00288600,Albany Law School of Union University,Albany,NY,12208-3494,Private Non-Profit,3
00288700,Albany Medical College,Albany,NY,12208-3479,Private Non-Profit,2.5
00266800,Alfred University,Alfred,NY,14802-1205,Private Non-Profit,3
03358300,Allen School,Jamaica,NY,10001-0000,Proprietary,1.6
01081300,American Academy McAllister Institute,New York,NY,10019-3604,Private Non-Profit,2.2
00746500,American Academy of Dramatic Arts,New York,NY,90028-7504,Private Non-Profit,1.9
03903400,American Beauty School,Bronx,NY,10462-8003,Proprietary,2.9
00757200,American Musical & Dramatic Academy,New York,NY,90028-5093,Private Non-Profit,1.1
04137700,Ann Marie's World of Beauty School,Binghamton,NY,13901-2308,Proprietary,2.1
00751800,Apex Technical School,New York,NY,30341-,Proprietary,3
00643500,Arnot Ogden Medical Center,Elmira,NY,14905-1629,Private Non-Profit,3
03095500,ASA Institute of Business & Computer Technology,Brooklyn,NY,10001-2910,Proprietary,3
02506000,Associated Beth Rivkah Schools,Brooklyn,NY,11581-1918,Private Non-Profit,1.6
00737200,Austin's School of Spa Technology,Albany,NY,12206-1513,Proprietary,1.7
03839300,Aveda Institute New York,New York,NY,10013-1522,Proprietary,1.3
00266900,Bank Street College of Education,New York,NY,10025-1898,Private Non-Profit,3
00267100,Bard College,Annandale-on-Hudson,NY,10024-3602,Private Non-Profit,3
00270800,Barnard College,New York,NY,10027-6598,Private Non-Profit,3
00739100,Beauty School of Middletown,Middletown,NY,12538-1947,Proprietary,2
03713300,Beis Medrash Heichal Dovid,Far Rockaway,NY,11691-4433,Private Non-Profit,1.1
01183000,Berk Trade & Business School,Long Island City,NY,10018-,Proprietary,2.6
00739400,Berkeley College,New York,NY,10017-4604,Proprietary,2.3
01119200,Beth Hamedrash Shaarei Yosher Institute,Brooklyn,NY,11204-1052,Private Non-Profit,3
01192200,Beth HaTalmud Rabbinical College,Brooklyn,NY,11214-2594,Private Non-Profit,2.7
01302900,Boricua College,New York,NY,11211-5192,Private Non-Profit,2.3
02106800,Bramson ORT College,Forest Hills,NY,10003-4709,Private Non-Profit,3
00928400,Brittany Beauty School,Levittown,NY,10458-5304,Proprietary,3
00267700,Brooklyn Law School,Brooklyn,NY,11201-3798,Private Non-Profit,3
00267800,Bryant & Stratton College,Buffalo,NY,23666-2167,Proprietary,2.6
02572900,Business Informatics Center,Valley Stream,NY,11580-5431,Proprietary,3
00268100,Canisius College,Buffalo,NY,15226-1207,Private Non-Profit,3
02056400,Capri Cosmetology Learning Center,Nanuet,NY,12550-2118,Proprietary,1.6
03089700,Career Institute of Health and Technology,Garden City,NY,11201-0000,Proprietary,2.3
04125600,Career School of NY,Staten Island,NY,10301-2416,Private Non-Profit,2.3
00268500,Cazenovia College,Cazenovia,NY,13021-3099,Private Non-Profit,3
03773300,Center for Natural Wellness School of Massage Therapy,Albany,NY,12205-1601,Proprietary,2.5
00477600,Central Yeshiva Tomchei Tmimim Lubavitz,Brooklyn,NY,11213-4327,Private Non-Profit,2.7
01161400,Champlain Valley Physicians Hospital Medical Center,Plattsburgh,NY,12901-1490,Private Non-Profit,2.8
03096200,Charles Stuart School,Brooklyn,NY,07036-3108,Proprietary,2.4
02176000,Cheryl Fell's School of Business,Niagara Falls,NY,14304-1505,Proprietary,2.7
00282200,Christ the King Seminary,East Aurora,NY,14052-0607,Private Non-Profit,2.3
02125500,Circle in the Square Theatre School,New York,NY,10019-6795,Private Non-Profit,3
00269900,Clarkson University,Potsdam,NY,13699-1403,Private Non-Profit,3
00644300,Cochran School of Nursing Saint John's Riverside Hosp,Yonkers,NY,10701-1399,Private Non-Profit,0.1
00270000,Colgate Rochester Crozer Divinity School,Rochester,NY,14620-2589,Private Non-Profit,3
00270100,Colgate University,Hamilton,NY,13346-1386,Private Non-Profit,3
00270300,College of Mount Saint Vincent,Riverdale,NY,10021-3596,Private Non-Profit,3
00270400,College of New Rochelle (The),New Rochelle,NY,11216-2600,Private Non-Profit,2.6
00270500,College of Saint Rose,Albany,NY,13350-1446,Private Non-Profit,3
00520800,College of Westchester (The),White Plains,NY,10606-1231,Proprietary,3
00270700,Columbia University in the City of New York,New York,NY,85623-0689,Private Non-Profit,3
00270900,Concordia College,Bronxville,NY,10019-5856,Private Non-Profit,2.1
00752200,Continental School of Beauty Culture,Rochester,NY,13211-1003,Proprietary,3
00818900,Continental School of Beauty Culture,West Seneca,NY,14223-2911,Proprietary,2.3
00271000,Cooper Union for the Advancement of Science & Art (The),New York,NY,10003-7120,Private Non-Profit,3
00271100,Cornell University,Ithaca,NY,10021-4896,Private Non-Profit,3
00644500,Crouse Hospital School of Nursing,Syracuse,NY,13210-1690,Private Non-Profit,1.3
00730400,Culinary Institute of America,Hyde Park,NY,78215-1261,Private Non-Profit,3
00280800,Daemen College,Amherst,NY,08701-4808,Private Non-Profit,2.8
03007200,Dance Theatre of Harlem (The),New York,NY,10031-1896,Private Non-Profit,2.7
02187300,Darkei Noam Rabbinical College,Brooklyn,NY,11220-3736,Private Non-Profit,2.2
02169100,Davis College,Johnson City,NY,12211-1794,Private Non-Profit,0.1
00271300,Dominican College of Blauvelt,Orangeburg,NY,10962-1210,Private Non-Profit,2.3
02217800,Dorothea Hopfer School of Nursing At The Mount Vernon Hospital (The),Mount Vernon,NY,10550-2009,Private Non-Profit,-0.6
00266700,Dowling College,Oakdale,NY,11747-3124,Private Non-Profit,1.8
00271200,D'Youville College,Buffalo,NY,14201-1084,Private Non-Profit,3
04117100,EDP School of Computer Programming,Brooklyn,NY,11235-0000,Private Non-Profit,1.5
03941400,Elite Academy of Beauty Arts,Brooklyn,NY,11223-1630,Proprietary,1.8
00644800,Ellis Hospital School of Nursing,Schenectady,NY,12308-2487,Private Non-Profit,2.5
00904300,Elmira Business Institute,Elmira,NY,13850-3555,Proprietary,3
00271800,Elmira College,Elmira,NY,14810-1196,Private Non-Profit,3
00283400,Excelsior College,Albany,NY,12203-5159,Private Non-Profit,2.7
00506600,Faxton - Saint Luke's School of Radiography,Utica,NY,13502-4856,Private Non-Profit,2.8
01256100,Five Towns College,Dix Hills,NY,11746-5871,Proprietary,2.6
00272200,Fordham University,Bronx,NY,10604-2908,Private Non-Profit,3
03328300,Franklin Career Institute,Hempstead,NY,11220-3110,Private Non-Profit,2.7
02575400,"French Culinary Institute,The",New York,NY,10013-2618,Proprietary,-0.4
00272600,General Theological Seminary of the Episcopal Church (The),New York,NY,10011-4977,Private Non-Profit,2.2
02160100,Geneva General Hospital,Geneva,NY,14456-1651,Private Non-Profit,3
02265200,Global Business Institute,Far Rockaway,NY,10027-4425,Private Non-Profit,2.8
02540800,Globe Institute of Technology,New York,NY,10458-6501,Proprietary,-0.4
02105900,Hair Design Institute at Fifth Avenue,Brooklyn,NY,10018-6504,Proprietary,2.3
00272800,Hamilton College,Clinton,NY,13323-1218,Private Non-Profit,3
03315300,Harlem School of Technology,New York,NY,10027-4426,Proprietary,2.2
00272900,Hartwick College,Oneonta,NY,13820-4020,Private Non-Profit,3
01015300,Helene Fuld College of Nursing,New York,NY,10035-2745,Private Non-Profit,2.9
00273500,Hilbert College,Hamburg,NY,14075-1597,Private Non-Profit,3
00273100,Hobart and William Smith Colleges,Geneva,NY,14456-3397,Private Non-Profit,3
00273200,Hofstra University,Hempstead,NY,10118-6199,Private Non-Profit,3
00273400,Houghton College,Houghton,NY,14221-2828,Private Non-Profit,3
03819400,Hudson Valley School of Advanced Aesthetic Skin Care,West Park,NY,12493-0000,Proprietary,2.1
04123300,Hudson Valley School of Massage Therapy,West Park,NY,12493-0000,Proprietary,2.8
02206000,Hunter Business School,Levittown,NY,11763-0000,Proprietary,1.6
02294900,Institute of Audio Research,New York,NY,10003-4595,Proprietary,1.9
01210700,Institute of Design & Construction,Brooklyn,NY,11201-5380,Private Non-Profit,2.9
00273700,Iona College,New Rochelle,NY,10021-4597,Private Non-Profit,3
00737500,Island Drafting & Technical Institute,Amityville,NY,11701-2704,Proprietary,2.7
00273900,Ithaca College,Ithaca,NY,14850-7000,Private Non-Profit,3
00849500,Jamestown Business College,Jamestown,NY,14702-0429,Proprietary,2.3
00274000,Jewish Theological Seminary of America (The),New York,NY,10027-4649,Private Non-Profit,3
02511500,"Joffrey Ballet School, American Ballet Center",New York,NY,10011-8456,Proprietary,2.3
04134000,"John Paolo's Xtreme Beauty Institute, Goldwell Products Artistry",Ballston Spa,NY,12020-1245,Proprietary,1.6
00274200,Juilliard School (The),New York,NY,10023-6588,Private Non-Profit,3
01054900,Kehilath Yakov Rabbinical Seminary,Ossining,NY,10562-1001,Private Non-Profit,1.7
00274400,Keuka College,Keuka Park,NY,13501-5394,Private Non-Profit,3
04095300,King's College (The),New York,NY,10001-0000,Private Non-Profit,2
02256700,Kol Yaakov Torah Center,Monsey,NY,10952-2953,Private Non-Profit,3
00274800,Le Moyne College,Syracuse,NY,13214-1399,Private Non-Profit,3
03568300,Leon Studio One School of Hair Design & Career Training Center,Williamsville,NY,14221-5323,Proprietary,1.7
03433500,Lia Schorr Institute of Cosmetic Skin Care Training,New York,NY,10022-2614,Proprietary,1.5
00746600,LIM College,New York,NY,10022-5268,Proprietary,2.6
00738800,Long Island Beauty School,Hempstead,NY,11229-1107,Proprietary,2.8
00738700,Long Island Beauty School,Hauppauge,NY,11788-4346,Proprietary,3
02093700,Long Island Business Institute,Commack,NY,11354-4429,Proprietary,1.7
02118700,Long Island College Hospital - School of Nursing,Brooklyn,NY,11201-6001,Private Non-Profit,-0.3
00275100,Long Island University,Brookville,NY,11901-3499,Private Non-Profit,2.6
01302600,Machzikei Hadath Rabbinical College,Brooklyn,NY,11204-1521,Private Non-Profit,1.7
00740100,Mandl School,New York,NY,10019-5516,Proprietary,3
00275800,Manhattan College,Riverdale,NY,10471-4098,Private Non-Profit,3
03193300,Manhattan School of Computer Technology,Brooklyn,NY,11230-1617,Private Non-Profit,1.6
00275900,Manhattan School of Music,New York,NY,10027-4689,Private Non-Profit,2.8
00276000,Manhattanville College,Purchase,NY,10577-2132,Private Non-Profit,3
00276300,Maria College,Albany,NY,12208-1798,Private Non-Profit,3
00276500,Marist College,Poughkeepsie,NY,12550-4851,Private Non-Profit,3
02513500,MarJon School of Beauty Culture,Tonawanda,NY,14150-7159,Proprietary,1.8
00276900,Marymount Manhattan College,New York,NY,10027-,Private Non-Profit,2.9
00277700,Medaille College,Buffalo,NY,14618-1423,Private Non-Profit,1.6
01167700,Memorial Sloan Kettering Cancer Center,New York,NY,10021-6094,Private Non-Profit,3
02506200,Merce Cunningham Studio,New York,NY,10014-1791,Private Non-Profit,3
00277200,Mercy College,Dobbs Ferry,NY,10003-3502,Private Non-Profit,2.5
03181400,Merkaz Bnos,Brooklyn,NY,11211-6361,Private Non-Profit,2.9
00933500,Mesivta of Eastern Parkway Rabbinical Seminary,Brooklyn,NY,11218-5559,Private Non-Profit,3
00726400,Mesivta Torah Vodaath Rabbinical Seminary,Brooklyn,NY,11218-5209,Private Non-Profit,1.7
00397400,Mesivtha Tifereth Jerusalem of America,New York,NY,10309-2899,Private Non-Profit,2
00976900,Metropolitan College of New York,New York,NY,11201-5190,Private Non-Profit,2.2
03652300,Metropolitan Learning Institute,Rego Park,NY,07306-4314,Private Non-Profit,3
03809400,Micropower Career Institute,New York,NY,11373-5611,Proprietary,2.8
00928300,Midway Paris Beauty School,Ridgewood,NY,11385-3453,Proprietary,1.6
00479800,Mirrer Yeshiva Central Institute,Brooklyn,NY,11223-2010,Private Non-Profit,3
02275900,Modern Welding School,Schenectady,NY,12304-2033,Proprietary,1.6
00277500,Molloy College,Rockville Centre,NY,11570-1100,Private Non-Profit,3
00479900,Monroe College,Bronx,NY,11201-3820,Proprietary,2.6
00277800,Mount Saint Mary College,Newburgh,NY,12550-3494,Private Non-Profit,3
00702600,Mount Sinai School of Medicine of New York University,New York,NY,10029-6500,Private Non-Profit,3
02287800,National Tractor Trailer School,Liverpool,NY,14210-2007,Proprietary,2
00277900,Nazareth College of Rochester,Rochester,NY,14604-1314,Private Non-Profit,3
00902900,Neighborhood Playhouse School of the Theatre (The),New York,NY,10022-5017,Private Non-Profit,3
04102300,New Age Training,New York,NY,10018-4006,Proprietary,2.6
02182200,New School of Radio & Television,Albany,NY,12206-1106,Proprietary,3
02066200,"New School, The",New York,NY,29445-6511,Private Non-Profit,3
02600100,New York Academy of Art (The),New York,NY,10013-2911,Private Non-Profit,3
03537300,New York Automotive & Diesel Institute,Jamaica,NY,11433-1433,Proprietary,2
02163400,New York Career Institute,New York,NY,10007-2801,Proprietary,2.5
01227700,New York Chiropractic College,Seneca Falls,NY,11756-2941,Private Non-Profit,3
02599400,New York College of Health Professions,Syosset,NY,11226-1192,Private Non-Profit,2.6
00274900,New York College of Podiatric Medicine,New York,NY,10035-1940,Private Non-Profit,3
03443300,New York College of Traditional Chinese Medicine,Mineola,NY,11501-4005,Private Non-Profit,1.3
03120700,New York Conservatory For Dramatic Arts (The),New York,NY,10011-4225,Proprietary,0.2
02325600,New York Institute of English And Business,New York,NY,10001-8808,Private Non-Profit,0.9
03203300,New York Institute of Massage,Williamsville,NY,14221-6021,Proprietary,3
00278200,New York Institute of Technology,Old Westbury,NY,33309-0000,Private Non-Profit,2.3
00278300,New York Law School,New York,NY,10013-2960,Private Non-Profit,3
04133700,New York Medical Career Training Center,Flushing,NY,11354-6504,Proprietary,3
00278400,New York Medical College,Valhalla,NY,10595-1600,Private Non-Profit,2.1
01161700,New York Methodist Hospital,Brooklyn,NY,11229-9023,Private Non-Profit,1.6
01055100,New York School for Medical & Dental Assistants,Long Island City,NY,11101-2327,Proprietary,1.8
02069000,New York School of Interior Design,New York,NY,10021-5110,Private Non-Profit,3
00267400,New York Theological Seminary,New York,NY,10115-0002,Private Non-Profit,2.2
00278500,New York University,New York,NY,10012-1091,Private Non-Profit,3
00278800,Niagara University,Niagara University,NY,14109-2010,Private Non-Profit,3
03419400,Northeastern Seminary,Rochester,NY,14624-1997,Private Non-Profit,2.2
02314200,Northern Westchester School of Hairdressing & Cosmetology,Peekskill,NY,10566-3805,Proprietary,1.5
00279000,Nyack College,Nyack,NY,96003-8606,Private Non-Profit,1.6
01198400,Ohr HaMeir Theological Seminary,Peekskill,NY,10566-0990,Private Non-Profit,2.7
00900300,Olean Business Institute,Olean,NY,14760-2691,Proprietary,-0.9
02587600,Orlo School of Hair Design & Cosmetology (The),Albany,NY,12206-1723,Proprietary,2.8
00279100,Pace University,New York,NY,10038-2602,Private Non-Profit,1.8
00279500,Paul Smith's College of Arts & Sciences,Paul Smiths,NY,12970-0000,Private Non-Profit,3
00643800,Phillips Beth Israel School of Nursing,New York,NY,10001-6354,Private Non-Profit,2.1
01207200,Phillips Hairstyling Institute,Syracuse,NY,13210-1509,Proprietary,1.6
01235800,Plaza College,Jackson Heights,NY,11372-6300,Proprietary,3
00279600,Polytechnic University,Brooklyn,NY,10004-2501,Private Non-Profit,2.5
00279800,Pratt Institute,Brooklyn,NY,10011-7301,Private Non-Profit,3
02306500,Professional Business College,New York,NY,10002-5049,Private Non-Profit,2.2
00397600,Rabbinical Academy Mesivta Rabbi Chaim Berlin,Brooklyn,NY,11230-4715,Private Non-Profit,2.3
01094300,Rabbinical College Beth Shraga,Monsey,NY,10952-3033,Private Non-Profit,2.2
00861400,Rabbinical College Bobover Yeshiva Bnei Zion,Brooklyn,NY,11219-3293,Private Non-Profit,2.5
00397700,Rabbinical College Ch'san Sofer of New York,Brooklyn,NY,11204-1252,Private Non-Profit,0.7
01037800,Rabbinical College of Long Island,Long Beach,NY,11561-3244,Private Non-Profit,1.8
03129200,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,NY,11211-8102,Private Non-Profit,2.3
02622900,Rabbinical College of Yeshiva and Kolel Bais Medrosh Elyon Association,Monsey,NY,10952-3013,Private Non-Profit,2.4
00861700,Rabbinical Seminary Mkor Chaim,Brooklyn,NY,11219-4300,Private Non-Profit,2.4
00397800,Rabbinical Seminary of America,Flushing,NY,11367-3148,Private Non-Profit,2.2
00280300,Rensselaer Polytechnic Institute,Troy,NY,06340-6097,Private Non-Profit,3
00280500,Roberts Wesleyan College,Rochester,NY,14621-3065,Private Non-Profit,3
02157900,Rochester General Hospital,Rochester,NY,14621-3001,Private Non-Profit,2.7
00280600,Rochester Institute of Technology,Rochester,NY,14623-5608,Private Non-Profit,3
00281000,Sage Colleges,Troy,NY,12208-3491,Private Non-Profit,3
00281500,Saint Bernard's School of Theology and Ministry,Rochester,NY,12203-1410,Private Non-Profit,3
00281700,Saint Bonaventure University,Saint Bonaventure,NY,14075-0000,Private Non-Profit,3
00646100,Saint Elizabeth Medical Center,Utica,NY,13501-5999,Private Non-Profit,1.2
00282000,Saint Francis College,Brooklyn Heights,NY,11201-4398,Private Non-Profit,3
00506400,Saint James Mercy Hospital School of Radiologic Sciences,Hornell,NY,14843-2298,Private Non-Profit,2.7
00282100,Saint John Fisher College,Rochester,NY,10805-2338,Private Non-Profit,3
00282300,Saint John's University,Jamaica,NY,11365-1592,Private Non-Profit,2.8
00282500,Saint Joseph's College,Brooklyn,NY,11772-2399,Private Non-Profit,3
00646700,Saint Joseph's College of Nursing at St Joseph's Hospital Health Cente,Syracuse,NY,13203-1806,Private Non-Profit,3
03651300,Saint Joseph's Medical Center School of Radiography,Yonkers,NY,10701-4080,Private Non-Profit,0.5
00282600,Saint Joseph's Seminary and College,Yonkers,NY,10704-1896,Private Non-Profit,2.2
00283200,Saint Thomas Aquinas College,Sparkill,NY,10976-0000,Private Non-Profit,3
00283300,Saint Vladimirs Orthodox Theological Seminary,Crestwood,NY,10707-1699,Private Non-Profit,3
00924800,Samaritan Hospital School of Nursing,Troy,NY,12180-2475,Private Non-Profit,3
00281300,Sarah Lawrence College,Bronxville,NY,10708-5999,Private Non-Profit,3
03983300,"School of Professional Horticulture, at the N. Y. Botanical Garden",Bronx,NY,10458-5126,Private Non-Profit,3
00746800,School of Visual Arts,New York,NY,31401-3711,Proprietary,2.1
02556700,Seminar L'Moros Bais Yaakov,Brooklyn,NY,11219-1603,Private Non-Profit,1.9
02616600,Shear Ego International School of Hair Design,Rochester,NY,14617-3501,Proprietary,2.5
