CLOSED DATE,OPEID,SCHOOL NAME,LOCATION                                                       ,ADDRESS                                                       ,CITY          ,STATE,ZIP CODE
05/10/2019 ,00110201     ,OUACHITA BAPTIST UNIVERSITY                                           ,OUACHITA BAPTIST UNIVERSITY - NLC                                     ,633 SOUTH COUNTRY CLUB ROAD                                            ,CONWAY                   ,AR        ,72034-9502
05/10/2019 ,00317908     ,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY                                ,SOUTHEASTERN OKLAHOMA STATE UNIVERSITY - VAN ALSTYNE                  ,1455 W. VAN ALSTYNE PARKWAY                                            ,VAN ALSTYNE              ,TX        ,75495-4382
05/10/2019 ,00349400     ,HIWASSEE COLLEGE                                                      ,HIWASSEE COLLEGE                                                      ,225 HIWASSEE COLLEGE DRIVE                                             ,MADISONVILLE             ,TN        ,37354-4001
05/10/2019 ,00366208     ,VICTORIA COLLEGE                                                      ,VICTORIA COLLEGE - LIBERTY ACADEMY EARLY COLLEGE CENTER               ,1110 SAM HOUSTON DRIVE                                                 ,VICTORIA                 ,TX        ,77901-4515
05/09/2019 ,00248805     ,MISSOURI SOUTHERN STATE UNIVERSITY                                    ,MISSOURI SOUTHERN STATE UNIVERSITY - JANE                             ,C/O CROWDER COLLEGE 194 COLLEGE ROAD                                   ,JANE                     ,MO        ,64856-7070
05/09/2019 ,00315401     ,EAST CENTRAL UNIVERSITY                                               ,EAST CENTRAL UNIVERSITY - UNIVERSITY CENTER OF SOUTHERN OKLAHOMA      ,611 VETERAN'S BOULEVARD                                                ,ARDMORE                  ,OK        ,73401-9024
05/09/2019 ,00315408     ,EAST CENTRAL UNIVERSITY                                               ,EAST CENTRAL UNIVERSITY - CAMERON UNIVERSITY                          ,2800 W. GORE BOULEVARD                                                 ,LAWTON                   ,OK        ,73505-6320
05/09/2019 ,00315410     ,EAST CENTRAL UNIVERSITY                                               ,EAST CENTRAL UNIVERSITY - SOUTHEASTERN OKLAHOMA STATE UNIV - IDABEL   ,2805 N. E.  LINCOLN                                                    ,IDABEL                   ,OK        ,74745-2421
05/09/2019 ,00357101     ,HARDIN-SIMMONS UNIVERSITY                                             ,HARDIN-SIMMONS UNIVERSITY - SOUTH TEXAS SCHOOL OF CHRISTIAN STUDIES   ,7000 OCEAN DRIVE                                                       ,CORPUS CHRISTI           ,TX        ,78412-0000
05/09/2019 ,00357102     ,HARDIN-SIMMONS UNIVERSITY                                             ,HARDIN-SIMMONS UNIVERSITY - WAYLAND BAPTIST UNIVERSITY                ,2002 WEST LOOP 289 SUITE 120                                           ,LUBBOCK                  ,TX        ,79407-0000
05/09/2019 ,00666104     ,ANGELINA COLLEGE                                                      ,ANGELINA COLLEGE - JASPER HIGHER EDUCATION AND TECHNICAL CENTER       ,450 BULLDOG AVENUE                                                     ,JASPER                   ,TX        ,75951-3466
05/08/2019 ,03304300     ,CENTURA COLLEGE                                                       ,CENTURA COLLEGE                                                       ,131 BERKSHIRE DRIVE                                                    ,COLUMBIA                 ,SC        ,29223-7515
05/07/2019 ,00458608     ,PURDUE UNIVERSITY GLOBAL                                              ,PURDUE UNIVERSITY GLOBAL - OMAHA                                      ,5425 NORTH 103RD STREET                                                ,OMAHA                    ,NE        ,68134-1002
05/05/2019 ,00224606     ,CLEARY UNIVERSITY                                                     ,CLEARY UNIVERSITY - CONSIDINE LITTLE ROCK FAMILY CENTER               ,8904 WOODWARD AVENUE                                                   ,DETROIT                  ,MI        ,48202-1821
05/05/2019 ,04161820     ,BRANDMAN UNIVERSITY                                                   ,BRANDMAN UNIVERSITY - HANFORD CAMPUS                                  ,325 MALL DRIVE                                                         ,HANFORD                  ,CA        ,93230-5950
05/03/2019 ,00170803     ,LINCOLN CHRISTIAN UNIVERSITY                                          ,LINCOLN CHRISTIAN UNIVERSITY - NEVADA                                 ,BELTWAY CORPORATE CENTER 8965 SOUTH EASTERN AVENUE STE 150             ,LAS VEGAS                ,NV        ,89123-4894
05/03/2019 ,00233402     ,AUGSBURG UNIVERSITY                                                   ,AUGSBURG UNIVERSITY - PHYSICIAN ASSISTANT PROGRAM LUTHER SEMINARY     ,2481 COMO AVENUE                                                       ,SAINT PAUL               ,MN        ,55108-1496
05/02/2019 ,00351006     ,MIDDLE TENNESSEE STATE UNIVERSITY                                     ,MIDDLE TENNESSEE STATE UNIVERSITY - LEWIS COUNTY BOARD OF EDUCATION   ,206 SOUTH COURT STREET                                                 ,HOHENWALD                ,TN        ,38462-1736
05/02/2019 ,00351030     ,MIDDLE TENNESSEE STATE UNIVERSITY                                     ,MIDDLE TENNESSEE STATE UNIVERSITY - COLUMBIA STATE COMMUNITY COLLEGE  ,1620 SPRINGER ROAD                                                     ,LAWRENCEBURG             ,TN        ,38464-2370
05/02/2019 ,00351032     ,MIDDLE TENNESSEE STATE UNIVERSITY                                     ,MIDDLE TENNESSEE STATE UNIVERSITY - COLUMBIA STATE C.C. - LEWISBURG   ,980 SOUTH ELLINGTON PARKWAY                                            ,LEWISBURG                ,TN        ,37091-3923
05/02/2019 ,52098875     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - WOODLANDS LEARNING CENTER (LC)                ,24624  INTERSTATE 45 NORTH                                             ,SPRING                   ,TX        ,77386-4084
05/01/2019 ,00146910     ,FLORIDA INSTITUTE OF TECHNOLOGY                                       ,FLORIDA INSTITUTE OF TECHNOLOGY - PICATINNY ARSENAL SITE              ,BUILDING 3409                                                          ,PICATINNY ARSENAL        ,NJ        ,07806-5000
05/01/2019 ,00146916     ,FLORIDA INSTITUTE OF TECHNOLOGY                                       ,FLORIDA INSTITUTE OF TECHNOLOGY - LAKEHURST SITE                      ,BLDG 123 HIGHWAY 547 ROOM 112                                          ,JOINT BASE MDL           ,NJ        ,08733-9998
05/01/2019 ,00336615     ,SAINT FRANCIS UNIVERSITY                                              ,SAINT FRANCIS UNIVERSITY - SOUTH HILLS SCHOOL OF BUSINESS AND TECHNOLO,480 WAUPELANI DRIVE                                                    ,STATE COLLEGE            ,PA        ,16801-0000
05/01/2019 ,00711301     ,ARIZONA CHRISTIAN UNIVERSITY                                          ,ARIZONA CHRISTIAN UNIVERSITY - CHANDLER                               ,2777 SOUTH GILBERT THE GROVE CHURCH                                    ,CHANDLER                 ,AZ        ,85286-5170
05/01/2019 ,10166650     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - PRAIRIE KNOLLS MIDDLE SCHOOL                   ,225 NESLER ROAD                                                        ,ELGIN                    ,IL        ,60124-4371
04/30/2019 ,02237200     ,PHILLIPS GRADUATE UNIVERSITY                                          ,PHILLIPS GRADUATE UNIVERSITY                                          ,19900 PLUMMER STREET                                                   ,CHATSWORTH               ,CA        ,91311-5541
04/30/2019 ,02546400     ,MTI BUSINESS COLLEGE                                                  ,MTI BUSINESS COLLEGE                                                  ,6006 NORTH EL DORADO STREET                                            ,STOCKTON                 ,CA        ,95207-4349
04/29/2019 ,42098802     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - JERSEY CITY CAMPUS (C)                        ,100 TOWN SQUARE PLACE                                                  ,JERSEY CITY              ,NJ        ,07310-1756
04/27/2019 ,00232323     ,UNIVERSITY OF DETROIT MERCY                                           ,UNIVERSITY OF DETROIT MERCY - HENRY FORD WYANDOTTE HOSPITAL           ,2333  BIDDLE AVENUE                                                    ,WYANDOTTE                ,MI        ,48192-4668
04/27/2019 ,00233025     ,WESTERN MICHIGAN UNIVERSITY                                           ,WESTERN MICHIGAN UNIVERSITY - AUBURN HILLS                            ,2630 FEATHERSTONE ROAD                                                 ,AUBURN HILLS             ,MI        ,48326-2814
04/26/2019 ,00167425     ,EASTERN ILLINOIS UNIVERSITY                                           ,EASTERN ILLINOIS UNIVERSITY - ALTERNATIVE EDUCATION                   ,300 SOUTH 7TH STREET                                                   ,VANDALIA                 ,IL        ,62471-2732
04/26/2019 ,00405738     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - HAROLD D. BUCKINGHAM GRADUATE SCHOOL   ,ROUECHE GRADUATE CENTER 6836 AUSTIN CENTER BLVD STE 270                ,AUSTIN                   ,TX        ,78731-3151
04/26/2019 ,00535605     ,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - HOHENWALD                   ,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-HOHENWALD NORTHFIELD TRANSITI ,5000 NORTHFIELD LANE                                                   ,SPRING HILL              ,TN        ,37174-2492
04/26/2019 ,02283804     ,BEAUTY SCHOOLS OF AMERICA                                             ,BEAUTY SCHOOLS OF AMERICA                                             ,1813 N.E. 163RD STREET                                                 ,NORTH MIAMI BEACH        ,FL        ,33162-4805
04/25/2019 ,00327229     ,HARCUM COLLEGE                                                        ,HARCUM COLLEGE - MOTHERS-IN-CHARGE                                    ,520 N DELAWARE AVENUE SUITE 302                                        ,PHILADELPHIA             ,PA        ,19123-4226
04/25/2019 ,00342204     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - NORTH AUGUSTA SITE                     ,802 EAST MARTINTOWN ROAD                                               ,NORTH AUGUSTA            ,SC        ,29841-6311
04/25/2019 ,00342205     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - CHARLESTON SITE                        ,FABER PLACE 4055 FABER PLACE DRIVE SUITE 301                           ,NORTH CHARLESTON         ,SC        ,29405-7493
04/25/2019 ,00342206     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - COLUMBIA SITE                          ,PINNACLE POINT CENTER I 1021 PINNACLE POINT DR. SUITE 120              ,COLUMBIA                 ,SC        ,29223-2019
04/25/2019 ,00342207     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - FLORENCE SITE                          ,PO BOX 100539                                                          ,FLORENCE                 ,SC        ,29501-0539
04/25/2019 ,00342208     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - GREENVILLE SITE                        ,150 EXECUTIVE CENTER DRIVE                                             ,GREENVILLE               ,SC        ,29615-3016
04/25/2019 ,00342209     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - GREENWOOD SITE                         ,620 NORTH EMERALD ROAD                                                 ,GREENWOOD                ,SC        ,29648-1467
04/25/2019 ,00342211     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - HIGH POINT SITE                        ,JOHN WESLEY COLLEGE EAST CHESTER ROAD                                  ,HIGH POINT               ,NC        ,27265-3197
04/25/2019 ,00342212     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WELSEYAN UNIVERSITY - PENDLETON SITE                         ,TRI-COUNTY TECHNICAL COLLEGE                                           ,PENDLETON                ,SC        ,29670-0587
04/25/2019 ,00342213     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - ROCK HILL SITE                         ,ENERGY QUEST CATAWBA NUCLEAR TRAINI 4850 CONCORD ROAD                  ,CLOVER                   ,SC        ,29745-0000
04/25/2019 ,00342214     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - SPARTANBURG SITE                       ,1000 POWELL MILL ROAD                                                  ,SPARTANBURG              ,SC        ,29301-5899
04/25/2019 ,00342215     ,SOUTHERN WESLEYAN UNIVERSITY                                          ,SOUTHERN WESLEYAN UNIVERSITY - EASLEY SITE                            ,TRI COUNTY TECHNICAL -EASLEY 1774 POWDERSVILLE ROAD                    ,EASLEY                   ,SC        ,29642-0000
04/25/2019 ,02166400     ,NATIONAL UNIVERSITY COLLEGE-IBC INSTITUTE                             ,NATIONAL UNIVERSITY COLLEGE-IBC INSTITUTE                             ,PONCE DE LEON AVE. #61 70 AND 72                                       ,HATO REY                 ,PR        ,00917-1102
04/25/2019 ,02177505     ,RIO SALADO COMMUNITY COLLEGE                                          ,RIO SALADO COLLEGE - DOWNTOWN                                         ,619 NORTH 7TH AVENUE                                                   ,PHOENIX                  ,AZ        ,85007-2304
04/24/2019 ,00962102     ,HERZING UNIVERSITY                                                    ,HERZING UNIVERSITY - TOLEDO                                           ,5212 HILL AVENUE                                                       ,TOLEDO                   ,OH        ,43615-5803
04/23/2019 ,00174188     ,OLIVET NAZARENE UNIVERSITY                                            ,OLIVET NAZARENE UNIVERSITY - ELGIN HIGH SCHOOL                        ,1200 MAROON DRIVE                                                      ,ELGIN                    ,IL        ,60120-8145
04/23/2019 ,72098827     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - COLORADO SPRINGS DOWNTOWN                     ,2 NORTH CASCADE AVENUE                                                 ,COLORADO SPRINGS         ,CO        ,80903-1620
04/21/2019 ,00405708     ,NATIONAL AMERICAN UNIVERSITY                                          ,NATIONAL AMERICAN UNIVERSITY - ROSEVILLE                              ,1550 WEST HIGHWAY 36                                                   ,ROSEVILLE                ,MN        ,55113-4035
04/19/2019 ,00757304     ,EMPIRE BEAUTY SCHOOL                                                  ,EMPIRE BEAUTY SCHOOL - GREENSBORO                                     ,2001 EAST WENDOVER AVENUE                                              ,GREENSBORO               ,NC        ,27405-6843
04/18/2019 ,00157703     ,KENNESAW STATE UNIVERSITY                                             ,KENNESAW STATE UNIVERSITY - DALTON STATE COLLEGE                      ,650 COLLEGE DRIVE                                                      ,DALTON                   ,GA        ,30720-4097
04/12/2019 ,00904301     ,ELMIRA BUSINESS INSTITUTE                                             ,ELMIRA BUSINESS INSTITUTE - VESTAL CAMPUS                             ,4100 OLD VESTAL ROAD VESTAL EXECUTIVE PARK                             ,VESTAL                   ,NY        ,13850-3555
04/12/2019 ,00904302     ,ELMIRA BUSINESS INSTITUTE                                             ,ELMIRA BUSINESS INSTITUTE-LANGDON PLAZA                               ,303 N. MAIN STREET LANGDON PLAZA                                       ,ELMIRA                   ,NY        ,14901-2731
04/12/2019 ,02074004     ,BRANFORD HALL CAREER INSTITUTE                                        ,BRANFORD HALL CAREER INSTITUTE - BOHEMIA                              ,565 JOHNSON AVENUE                                                     ,BOHEMIA                  ,NY        ,11716-1234
04/12/2019 ,02256202     ,BROKEN ARROW BEAUTY COLLEGE                                           ,BROKEN ARROW BEAUTY COLLEGE-                                          ,400 SOUTH ELM PLACE                                                    ,BROKEN ARROW             ,OK        ,74012-4058
04/11/2019 ,02074005     ,BRANFORD HALL CAREER INSTITUTE                                        ,BRANFORD HALL CAREER INSTITUTE - ALBANY                               ,155 WASHINGTON AVENUE 3RD FLOOR                                        ,ALBANY                   ,NY        ,12210-2337
04/09/2019 ,00132206     ,UNIVERSITY OF REDLANDS                                                ,UNIVERSITY OF REDLANDS - LOS ANGELES CAMPUS                           ,HOLIDAY INN LOS ANGELES GATEWAY 19800 SOUTH VERMONT AVE.               ,TORRANCE                 ,CA        ,90502-0000
04/09/2019 ,00303021     ,OHIO CHRISTIAN UNIVERSITY                                             ,OHIO CHRISTIAN UNIVERSITY - HOCKING VALLEY COMMUNITY HOSPITAL         ,601 STATE ROUTE 664 NORTH                                              ,LOGAN                    ,OH        ,43138-0000
04/09/2019 ,04166900     ,COSMETIC ARTS INSTITUTE                                               ,COSMETIC ARTS INSTITUTE                                               ,1789 HAMPTON STREET                                                    ,WALTERBORO               ,SC        ,29488-4216
04/07/2019 ,02217119     ,PIMA MEDICAL INSTITUTE                                                ,PIMA MEDICAL INSTITUTE -                                              ,3911 EAST PIMA STREET                                                  ,TUCSON                   ,AZ        ,85716-3314
04/06/2019 ,04193500     ,LE MELANGE ACADEMY OF HAIR AND ESTHETICS                              ,LE MELANGE ACADEMY OF HAIR AND ESTHETICS                              ,931 COOMBS STREET                                                      ,NAPA                     ,CA        ,94559-2935
04/05/2019 ,02100300     ,MED-ASSIST SCHOOL OF HAWAII                                           ,MED-ASSIST SCHOOL OF HAWAII                                           ,345 QUEEN STREET SUITE 400                                             ,HONOLULU                 ,HI        ,96813-4322
04/05/2019 ,03017800     ,TRAVEL INSTITUTE OF THE PACIFIC                                       ,TRAVEL INSTITUTE OF THE PACIFIC                                       ,1314 SOUTH KING STREET SUITE 1164                                      ,HONOLULU                 ,HI        ,96814-1946
04/05/2019 ,04054301     ,SOUTHWEST TECHNICAL COLLEGE                                           ,SOUTHWEST TECHNICAL COLLEGE - EXTENSION CAMPUS                        ,101 E. NICHOLS CANYON ROAD BUILDING B                                  ,CEDAR CITY               ,UT        ,84720-8421
04/01/2019 ,00136372     ,REGIS UNIVERSITY                                                      ,REGIS UNIVERSITY - MAPLETON PUBLIC SCHOOL DISTRICT                    ,8990 YORK STREET                                                       ,THORNTON                 ,CO        ,80229-4663
04/01/2019 ,00392012     ,UNIVERSITY OF WISCONSIN - OSHKOSH                                     ,UNIVERSITY OF WISCONSIN - OSHKOSH - UW COLLEGE BARABOO                ,1006 CONNIE ROAD                                                       ,BARABOO                  ,WI        ,53913-0000
04/01/2019 ,00392022     ,UNIVERSITY OF WISCONSIN - OSHKOSH                                     ,UNIVERSITY OF WISCONSIN - OSHKOSH - UW COLLEGES ROCK COUNTY           ,2909 KELLOG AVENUE                                                     ,JANESVILLE               ,WI        ,53546-5699
04/01/2019 ,00392037     ,UNIVERSITY OF WISCONSIN - OSHKOSH                                     ,UNIVERSITY OF WISCONSIN - OSHKOSH - UW RICHLAND                       ,1200 US-14                                                             ,RICHLAND CENTER          ,WI        ,53581-0000
04/01/2019 ,02542304     ,NATIONAL HOLISTIC INSTITUTE                                           ,NATIONAL HOLISTIC INSTITUTE - SAN FRANCISCO                           ,1665 MARKET STREET                                                     ,SAN FRANCISCO            ,CA        ,94103-3702
03/31/2019 ,00124602     ,MT. SAN JACINTO COLLEGE                                               ,MT. SAN JACINTO COLLEGE - TEMECULA EDUCATION COMPLEX                  ,27447 ENTERPRISE CIRCLE WEST                                           ,TEMECULA                 ,CA        ,92590-0000
03/31/2019 ,00231809     ,SPRING ARBOR UNIVERSITY                                               ,SPRING ARBOR UNIVERSITY - GRAND RAPIDS                                ,2620 HORIZON DRIVE SE SUITE 200                                        ,GRAND RAPIDS             ,MI        ,49546-7936
03/31/2019 ,00327709     ,INDIANA UNIVERSITY OF PENNSYLVANIA                                    ,INDIANA UNIVERSITY OF PENNSYLVANIA - MUNICIPAL POLICE TRAINING        ,CARNEGIE MELLON UNIVERSITY 300 SOUTH CRAIG STREET ROOM 99              ,PITTSBURGH               ,PA        ,15213-3815
03/31/2019 ,00330601     ,UNIVERSITY OF VALLEY FORGE                                            ,UNIVERSITY OF VALLEY FORGE - WOODBRIDGE CAMPUS                        ,13909 SMOKETOWN ROAD                                                   ,WOODBRIDGE               ,VA        ,22192-4715
03/31/2019 ,02120605     ,SAYBROOK UNIVERSITY                                                   ,SAYBROOK UNIVERSITY - BELLEVUE                                        ,600 108TH AVENUE NORTHEAST BELLEVUE CORPORATE PLAZA                    ,BELLEVUE                 ,WA        ,98004-5126
03/31/2019 ,03030604     ,CORTIVA INSTITUTE                                                     ,CORTICA INSTITUTE - TEMPE                                             ,1409 WEST SOUTHERN AVENUE SUITE 6                                      ,TEMPE                    ,AZ        ,85282-4446
03/31/2019 ,03030607     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - AURORA                                            ,14107A EAST EXPOSITION AVENUE                                          ,AURORA                   ,CO        ,80012-2523
03/31/2019 ,03296301     ,CORTIVA INSTITUTE                                                     ,CORTIVA INSTITUTE - YORK                                              ,170 RED ROCK ROAD                                                      ,YORK                     ,PA        ,17402-8046
03/31/2019 ,03455701     ,CORTIVA INSTITUTE - CHICAGO                                           ,CORTIVA INSTITUTE - CHICAGO                                           ,241 COMMERCE DRIVE                                                     ,CRYSTAL LAKE             ,IL        ,60014-6285
03/31/2019 ,03701300     ,MEMPHIS INSTITUTE OF BARBERING                                        ,MEMPHIS INSTITUTE OF BARBERING                                        ,1309 JACKSON AVENUE                                                    ,MEMPHIS                  ,TN        ,38107-4334
03/31/2019 ,03701301     ,MEMPHIS INSTITUTE OF BARBERING                                        ,THE BARBER SCHOOL - JACKSON                                           ,77 CARRIAGE HOUSE DRIVE SUITE H                                        ,JACKSON                  ,TN        ,38305-0000
03/29/2019 ,00305144     ,KENT STATE UNIVERSITY                                                 ,KENT STATE UNIVERSITY - LAKELAND COMMUNITY COLLEGE - UNIVERSITY CENTER,7700 CLOCKTOWER DRIVE                                                  ,KIRTLAND                 ,OH        ,44094-5198
03/29/2019 ,03090600     ,COBB BEAUTY COLLEGE                                                   ,COBB BEAUTY COLLEGE                                                   ,3096 CHEROKEE STREET                                                   ,KENNESAW                 ,GA        ,30144-2828
03/28/2019 ,02609500     ,CAREER TRAINING ACADEMY                                               ,CAREER TRAINING ACADEMY                                               ,179 HILLCREST SHOPPING CENTER                                          ,LOWER BURRELL            ,PA        ,15068-3504
03/28/2019 ,04156100     ,TONI & GUY HAIRDRESSING ACADEMY                                       ,TONI & GUY HAIRDRESSING ACADEMY                                       ,2425 MCHENRY AVENUE SUITE A                                            ,MODESTO                  ,CA        ,95356-0000
03/27/2019 ,00305134     ,KENT STATE UNIVERSITY                                                 ,KENT STATE UNIVERSITY - TALLMADGE HIGH SCHOOL                         ,140 NORTH MUNROE ROAD                                                  ,TALLMADGE                ,OH        ,44278-2057
03/27/2019 ,03748502     ,DURHAM BEAUTY ACADEMY                                                 ,DURHAM BEAUTY ACADEMY - FAYETTEVILLE BEAUTY COLLEGE                   ,3442 BRAGG BOULEVARD                                                   ,FAYETTEVILLE             ,NC        ,28303-3946
03/26/2019 ,22098883     ,UNIVERSITY OF PHOENIX                                                 ,UNIVERSITY OF PHOENIX - SAN BERNARDINO LEARNING CENTER                ,451 E. VANDERBILT WAY                                                  ,SAN BERNARDINO           ,CA        ,92408-3610
03/22/2019 ,04205800     ,SAE INSTITUTE OF TECHNOLOGY LOS ANGELES                               ,SAE INSTITUTE OF TECHNOLOGY LOS ANGELES                               ,6700 SANTA MONICA BOULEVARD                                            ,LOS ANGELES              ,CA        ,90028-7219
03/21/2019 ,04145800     ,PULSE BEAUTY ACADEMY                                                  ,PULSE BEAUTY ACADEMY                                                  ,150 EAST PENNSYLVANIA AVENUE SUITE 250                                 ,DOWNINGTON               ,PA        ,19335-0000
03/14/2019 ,00289403     ,UNIVERSITY OF ROCHESTER                                               ,UNIVERSITY OF ROCHESTER - NYC                                         ,185 WEST BROADWAY                                                      ,NEW YORK CITY            ,NY        ,10013-2921
03/14/2019 ,03652303     ,METROPOLITAN LEARNING INSTITUTE                                       ,METROPOLITAN LEARNING INSTITUTE - JACKSON HEIGHTS CAMPUS              ,8211 37TH AVENUE 8TH FLOOR                                             ,JACKSON HEIGHTS          ,NY        ,11372-7001
03/12/2019 ,01048910     ,AMERICAN NATIONAL UNIVERSITY                                          ,AMERICAN NATIONAL UNIVERSITY - SOUTH BEND                             ,1030 EAST JEFFERSON BOULEVARD                                          ,SOUTH BEND               ,IN        ,46617-3123
03/08/2019 ,00747000     ,ART INSTITUTE OF PITTSBURGH (THE)                                     ,ART INSTITUTE OF PITTSBURGH (THE)                                     ,420 BOULEVARD OF THE ALLIES                                            ,PITTSBURGH               ,PA        ,15219-1301
03/08/2019 ,02179900     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY                                                     ,3601 WEST SUNFLOWER AVENUE                                             ,SANTA ANA                ,CA        ,92704-7931
03/08/2019 ,02179901     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - TWIN CITIES                                       ,1515 CENTRAL PARKWAY                                                   ,EAGAN                    ,MN        ,55121-1756
03/08/2019 ,02179902     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - ATLANTA                                           ,980 HAMMOND DRIVE SUITE 100                                            ,ATLANTA                  ,GA        ,30328-6162
03/08/2019 ,02179903     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - WASHINGTON D.C. AREA                              ,1550 WILSON BOULEVARD SUITE 600                                        ,ARLINGTON                ,VA        ,22209-2308
03/08/2019 ,02179905     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY  -  HAWAII                                          ,400 ASB TOWER 1001 BISHOP STREET                                       ,HONOLULU                 ,HI        ,96813-3429
03/08/2019 ,02179907     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY  -  PHOENIX                                         ,2233 WEST DUNLAP AVENUE                                                ,PHOENIX                  ,AZ        ,85021-0000
03/08/2019 ,02179908     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY  -  SAN FRANCISCO BAY AREA                          ,1005 ATLANTIC AVENUE                                                   ,ALAMEDA                  ,CA        ,94501-1148
03/08/2019 ,02179909     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - TAMPA                                             ,1403 NORTH HOWARD AVENUE                                               ,TAMPA                    ,FL        ,33607-5325
03/08/2019 ,02179910     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY  -  MAUI CAMPUS                                     ,THE WRIGHT CENTER 270 HOOKAHI SUITE 309                                ,WAILUKU                  ,HI        ,96793-1466
03/08/2019 ,02179911     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY  -  HILO CAMPUS                                     ,THE IRONWORKS BUILDING 1266 KAMEHAMEHA HIGHWAY SUITE A-7               ,HILO                     ,HI        ,96720-4678
03/08/2019 ,02179913     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - SEATTLE                                           ,2601-A ELLIOTT AVENUE                                                  ,SEATTLE                  ,WA        ,98121-1318
03/08/2019 ,02179919     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - DALLAS                                            ,5001 LYNDON B JOHNSON FRWY                                             ,DALLAS                   ,TX        ,75244-6120
03/08/2019 ,02179928     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - LOS ANGELES                                       ,5230 PACIFIC CONCOURSE                                                 ,LOS ANGELES              ,CA        ,90045-6200
03/08/2019 ,02179935     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - SALT LAKE CITY                                    ,121 ELECTION ROAD SUITE 300                                            ,DRAPER                   ,UT        ,84020-7720
03/08/2019 ,02179936     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY                                                     ,225 NORTH MICHIGAN AVENUE                                              ,CHICAGO                  ,IL        ,60601-7757
03/08/2019 ,02179938     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - HOLLYWOOD       ,5250 LANKERSHIM BOULEVARD                                              ,NORTH HOLLYWOOD          ,CA        ,91601-3112
03/08/2019 ,02179940     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - AI HOLLYWOOD (THE SHED)                           ,11128 MAGNOLIA AVENUE                                                  ,NORTH HOLLYWOOD          ,CA        ,91601-3812
03/08/2019 ,02179947     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - THE ART INSTITUTE OF CALIFORNIA - SAN DIEGO       ,7650 MISSION VALLEY ROAD                                               ,SAN DIEGO                ,CA        ,92108-4423
03/08/2019 ,02179949     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - UT NATIONAL GUARD BASE SLC                        ,765 NORTH 2200 WEST                                                    ,SALT LAKE CITY           ,UT        ,84116-2926
03/08/2019 ,02179950     ,ARGOSY UNIVERSITY                                                     ,ARGOSY UNIVERSITY - PHOENIX ATS CHANDLER                              ,1255 SOUTH SPECTROM BOULEVARD                                          ,CHANDLER                 ,AZ        ,85286-8412
